words@ify1990m	@ify1990m	162.335	162.572	предположение
words@ify1990m	@ify1990m	162.572	162.809	/
words@ify1990m	@ify1990m	162.809	163.046	а
words@ify1990m	@ify1990m	163.046	163.283	насчет
words@ify1990m	@ify1990m	163.283	163.52	/
words@ify1990m	@ify1990m	163.52	163.757	понимаете
words@ify1990m	@ify1990m	163.757	163.994	/
words@ify1990m	@ify1990m	163.994	164.231	многие
words@ify1990m	@ify1990m	164.231	164.468	умы
words@ify1990m	@ify1990m	164.468	164.705	/
words@ify1990m	@ify1990m	164.705	164.942	/
words@ify1990m	@ify1990m	164.942	165.179	бьются
words@ify1990m	@ify1990m	165.179	165.416	/
words@ify1990m	@ify1990m	165.416	165.654	/
words@ify1990m	@ify1990m	166.094	166.315	там
words@ify1990m	@ify1990m	166.315	166.536	ии
words@ify1990m	@ify1990m	166.536	166.757	а
words@ify1990m	@ify1990m	166.757	166.978	/
words@ify1990m	@ify1990m	166.978	167.199	/
words@ify1990m	@ify1990m	167.199	167.42	кто
words@ify1990m	@ify1990m	167.42	167.641	там
words@ify1990m	@ify1990m	167.641	167.862	/
words@ify1990m	@ify1990m	167.862	168.083	и
words@ify1990m	@ify1990m	168.083	168.304	Рузвельт
words@ify1990m	@ify1990m	168.304	168.525	какие-то
words@ify1990m	@ify1990m	168.525	168.746	/
words@ify1990m	@ify1990m	168.746	168.967	/
words@ify1990m	@ify1990m	168.967	169.188	цитаты
words@ify1990m	@ify1990m	169.188	169.409	даже
words@ify1990m	@ify1990m	169.409	169.63	/
words@ify1990m	@ify1990m	169.63	169.851	насчет
words@ify1990m	@ify1990m	169.851	170.072	говорил
words@ify1990m	@ify1990m	170.072	170.293	/
words@ify1990m	@ify1990m	170.293	170.514	сильных
words@ify1990m	@ify1990m	170.514	170.735	и
words@ify1990m	@ify1990m	170.735	170.956	слабых
words@ify1990m	@ify1990m	170.956	171.177	там
words@ify1990m	@ify1990m	171.177	171.398	/
words@ify1990m	@ify1990m	171.398	171.619	/
words@ify1990m	@ify1990m	171.619	171.84	я
words@ify1990m	@ify1990m	171.84	172.061	точно
words@ify1990m	@ify1990m	172.061	172.282	не
words@ify1990m	@ify1990m	172.282	172.503	помню
words@ify1990m	@ify1990m	172.503	172.724	/
words@ify1990m	@ify1990m	172.724	172.945	просто
words@ify1990m	@ify1990m	172.945	173.166	щас
words@ify1990m	@ify1990m	173.166	173.387	/
words@ify1990m	@ify1990m	173.387	173.608	я
words@ify1990m	@ify1990m	173.608	173.829	помню
words@ify1990m	@ify1990m	173.829	174.05	что
words@ify1990m	@ify1990m	174.05	174.271	это
words@ify1990m	@ify1990m	174.271	174.492	было
words@ify1990m	@ify1990m	174.492	174.713	/
words@ify1990m	@ify1990m	174.713	174.954	/
words@ify1990m	@ify1990m	175.254	175.445	вот
words@ify1990m	@ify1990m	175.445	175.636	/
words@ify1990m	@ify1990m	175.636	175.827	но
words@ify1990m	@ify1990m	175.827	176.018	я
words@ify1990m	@ify1990m	176.018	176.209	с
words@ify1990m	@ify1990m	176.209	176.4	вам
words@ify1990m	@ify1990m	176.4	176.591	/
words@ify1990m	@ify1990m	176.591	176.782	щас
words@ify1990m	@ify1990m	176.782	176.973	/
words@ify1990m	@ify1990m	176.973	177.164	сидя
words@ify1990m	@ify1990m	177.164	177.355	здесь
words@ify1990m	@ify1990m	177.355	177.546	/
words@ify1990m	@ify1990m	177.546	177.737	не
words@ify1990m	@ify1990m	177.737	177.928	могу
words@ify1990m	@ify1990m	177.928	178.119	ответить
words@ify1990m	@ify1990m	178.119	178.31	на
words@ify1990m	@ify1990m	178.31	178.501	это
words@ify1990m	@ify1990m	178.501	178.692	/
words@ify1990m	@ify1990m	178.692	178.883	/
words@ify1990m	@ify1990m	178.883	179.074	я
words@ify1990m	@ify1990m	179.074	179.265	вижу
words@ify1990m	@ify1990m	179.265	179.456	проблемы
words@ify1990m	@ify1990m	179.456	179.647	/
words@ify1990m	@ify1990m	179.647	179.838	они
words@ify1990m	@ify1990m	179.838	180.029	есть
words@ify1990m	@ify1990m	180.029	180.22	/
words@ify1990m	@ify1990m	180.22	180.411	и
words@ify1990m	@ify1990m	180.411	180.602	это
words@ify1990m	@ify1990m	180.602	180.793	/
words@ify1990m	@ify1990m	180.793	180.984	в
words@ify1990m	@ify1990m	180.984	181.175	кино
words@ify1990m	@ify1990m	181.175	181.366	сейчас
words@ify1990m	@ify1990m	181.366	181.557	отражается
words@ify1990m	@ify1990m	181.557	181.748	/
words@ify1990m	@ify1990m	181.748	181.939	в
words@ify1990m	@ify1990m	181.939	182.13	кинематографе
words@ify1990m	@ify1990m	182.13	182.321	/
words@ify1990m	@ify1990m	182.321	182.512	и
words@ify1990m	@ify1990m	182.512	182.703	в
words@ify1990m	@ify1990m	182.703	182.894	театре
words@ify1990m	@ify1990m	182.894	183.085	/
words@ify1990m	@ify1990m	183.085	183.276	ии
words@ify1990m	@ify1990m	183.276	183.467	/
words@ify1990m	@ify1990m	183.467	183.658	/
words@ify1990m	@ify1990m	183.658	183.849	а
words@ify1990m	@ify1990m	183.849	184.04	в
words@ify1990m	@ify1990m	184.04	184.231	/
words@ify1990m	@ify1990m	184.231	184.422	и
words@ify1990m	@ify1990m	184.422	184.613	внаших
words@ify1990m	@ify1990m	184.613	184.804	картинах
words@ify1990m	@ify1990m	184.804	184.995	/
words@ify1990m	@ify1990m	184.995	185.186	да
words@ify1990m	@ify1990m	185.186	185.377	!
words@ify1990m	@ify1990m	185.377	185.568	/
words@ify1990m	@ify1990m	185.568	185.759	и
words@ify1990m	@ify1990m	185.759	185.95	в
words@ify1990m	@ify1990m	185.95	186.141	зарубежных
words@ify1990m	@ify1990m	186.141	186.332	/
words@ify1990m	@ify1990m	186.332	186.544	/
words@ify1990m	@ify1990m	187.374	187.52	я
words@ify1990m	@ify1990m	187.52	187.666	/
words@ify1990m	@ify1990m	187.666	187.812	не
words@ify1990m	@ify1990m	187.812	187.958	знаю
words@ify1990m	@ify1990m	187.958	188.104	/
words@ify1990m	@ify1990m	188.104	188.254	/
words@ify1990m	@ify1990m	190.094	190.302	аа
words@ify1990m	@ify1990m	190.302	190.51	/
words@ify1990m	@ify1990m	190.51	190.718	/
words@ify1990m	@ify1990m	190.718	190.926	просто
words@ify1990m	@ify1990m	190.926	191.134	/
words@ify1990m	@ify1990m	191.134	191.342	/
words@ify1990m	@ify1990m	191.342	191.55	как
words@ify1990m	@ify1990m	191.55	191.758	бы
words@ify1990m	@ify1990m	191.758	191.966	/
words@ify1990m	@ify1990m	191.966	192.174	что
words@ify1990m	@ify1990m	192.174	192.382	делать
words@ify1990m	@ify1990m	192.382	192.59	непонятно
words@ify1990m	@ify1990m	192.59	192.798	/
words@ify1990m	@ify1990m	192.798	193.006	/
words@ify1990m	@ify1990m	193.006	193.214	и
words@ify1990m	@ify1990m	193.214	193.422	здесь
words@ify1990m	@ify1990m	193.422	193.63	/
words@ify1990m	@ify1990m	193.63	193.838	видите
words@ify1990m	@ify1990m	193.838	194.046	/
words@ify1990m	@ify1990m	194.046	194.254	тоже
words@ify1990m	@ify1990m	194.254	194.462	/
words@ify1990m	@ify1990m	194.462	194.684	/
words@ify1990m	@ify1990m	195.099	195.374	как
words@ify1990m	@ify1990m	195.374	195.649	бы
words@ify1990m	@ify1990m	195.649	195.924	фильм
words@ify1990m	@ify1990m	195.924	196.199	/
words@ify1990m	@ify1990m	196.199	196.474	и
words@ify1990m	@ify1990m	196.474	196.749	Джокер
words@ify1990m	@ify1990m	196.749	197.024	тот
words@ify1990m	@ify1990m	197.024	197.299	же
words@ify1990m	@ify1990m	197.299	197.574	самый
words@ify1990m	@ify1990m	197.574	197.849	/
words@ify1990m	@ify1990m	197.849	198.124	/
words@ify1990m	@ify1990m	198.124	198.399	ну
words@ify1990m	@ify1990m	198.399	198.674	/
words@ify1990m	@ify1990m	198.674	198.949	чувак
words@ify1990m	@ify1990m	198.949	199.224	кончил
words@ify1990m	@ify1990m	199.224	199.499	/
words@ify1990m	@ify1990m	199.499	199.774	/
words@ify1990m	@ify1990m	199.774	200.049	там
words@ify1990m	@ify1990m	200.049	200.324	#нрзб#
words@ify1990m	@ify1990m	200.324	200.599	в
words@ify1990m	@ify1990m	200.599	200.874	психушке
words@ify1990m	@ify1990m	200.874	201.149	/
words@ify1990m	@ify1990m	201.149	201.424	условно
words@ify1990m	@ify1990m	201.424	201.699	говоря
words@ify1990m	@ify1990m	201.699	201.974	/
words@ify1990m	@ify1990m	201.974	202.249	поэтому
words@ify1990m	@ify1990m	202.249	202.524	здесь
words@ify1990m	@ify1990m	202.524	202.799	/
words@ify1990m	@ify1990m	202.799	203.099	/
words@ify1990m	@ify1990m	205.549	205.756	это
words@ify1990m	@ify1990m	205.756	205.963	вопрос
words@ify1990m	@ify1990m	205.963	206.17	/
words@ify1990m	@ify1990m	206.17	206.377	над
words@ify1990m	@ify1990m	206.377	206.584	/
words@ify1990m	@ify1990m	206.584	206.791	над
words@ify1990m	@ify1990m	206.791	206.998	этим
words@ify1990m	@ify1990m	206.998	207.205	все
words@ify1990m	@ify1990m	207.205	207.412	бьются
words@ify1990m	@ify1990m	207.412	207.619	/
words@ify1990m	@ify1990m	207.619	207.826	я
words@ify1990m	@ify1990m	207.826	208.033	/
words@ify1990m	@ify1990m	208.033	208.24	не
words@ify1990m	@ify1990m	208.24	208.447	знаю
words@ify1990m	@ify1990m	208.447	208.654	правда
words@ify1990m	@ify1990m	208.654	208.861	/
words@ify1990m	@ify1990m	208.861	209.069	/
words@ify1990m	@ify1990m	217.749	217.99	даа
words@ify1990m	@ify1990m	217.99	218.231	/
words@ify1990m	@ify1990m	218.231	218.472	безусловно
words@ify1990m	@ify1990m	218.472	218.713	/
words@ify1990m	@ify1990m	218.713	218.954	/
words@ify1990m	@ify1990m	218.954	219.195	да
words@ify1990m	@ify1990m	219.195	219.436	/
words@ify1990m	@ify1990m	219.436	219.679	/
words@ify1990m	@ify1990m	225.949	226.19	другой
words@ify1990m	@ify1990m	226.19	226.431	значит
words@ify1990m	@ify1990m	226.431	226.672	/
words@ify1990m	@ify1990m	226.672	226.913	там
words@ify1990m	@ify1990m	226.913	227.154	аа
words@ify1990m	@ify1990m	227.154	227.395	/
words@ify1990m	@ify1990m	227.395	227.639	/
words@ify1990m	@ify1990m	228.324	228.569	просто
words@ify1990m	@ify1990m	228.569	228.814	/
words@ify1990m	@ify1990m	228.814	229.059	какой-тоо
words@ify1990m	@ify1990m	229.059	229.304	/
words@ify1990m	@ify1990m	229.304	229.549	/
words@ify1990m	@ify1990m	229.549	229.794	такой
words@ify1990m	@ify1990m	229.794	230.039	/
words@ify1990m	@ify1990m	230.039	230.284	за...
words@ify1990m	@ify1990m	230.284	230.529	загнанный
words@ify1990m	@ify1990m	230.529	230.774	/
words@ify1990m	@ify1990m	230.774	231.019	маленький
words@ify1990m	@ify1990m	231.019	231.264	/
words@ify1990m	@ify1990m	231.264	231.509	типа
words@ify1990m	@ify1990m	231.509	231.754	мальчик
words@ify1990m	@ify1990m	231.754	231.999	/
words@ify1990m	@ify1990m	231.999	232.244	который
words@ify1990m	@ify1990m	232.244	232.489	хочет
words@ify1990m	@ify1990m	232.489	232.734	подрасти
words@ify1990m	@ify1990m	232.734	232.979	/
words@ify1990m	@ify1990m	232.979	233.224	и
words@ify1990m	@ify1990m	233.224	233.469	найти
words@ify1990m	@ify1990m	233.469	233.714	себе
words@ify1990m	@ify1990m	233.714	233.959	компанию
words@ify1990m	@ify1990m	233.959	234.204	по
words@ify1990m	@ify1990m	234.204	234.449	душе
words@ify1990m	@ify1990m	234.449	234.694	я
words@ify1990m	@ify1990m	234.694	234.939	про
words@ify1990m	@ify1990m	234.939	235.184	Ваню
words@ify1990m	@ify1990m	235.184	235.429	имею
words@ify1990m	@ify1990m	235.429	235.674	ввиду
words@ify1990m	@ify1990m	235.674	235.919	/
words@ify1990m	@ify1990m	235.919	236.164	про
words@ify1990m	@ify1990m	236.164	236.409	героя
words@ify1990m	@ify1990m	236.409	236.654	Будкевича
words@ify1990m	@ify1990m	236.654	236.899	/
words@ify1990m	@ify1990m	236.899	237.174	/
words@ify1990m	@ify1990m	237.896	238.138	третий
words@ify1990m	@ify1990m	238.138	238.38	/
words@ify1990m	@ify1990m	238.38	238.622	/
words@ify1990m	@ify1990m	238.622	238.864	ну
words@ify1990m	@ify1990m	238.864	239.106	он
words@ify1990m	@ify1990m	239.106	239.348	не
words@ify1990m	@ify1990m	239.348	239.59	мажор
words@ify1990m	@ify1990m	239.59	239.832	/
words@ify1990m	@ify1990m	239.832	240.074	просто
words@ify1990m	@ify1990m	240.074	240.316	он
words@ify1990m	@ify1990m	240.316	240.558	он
words@ify1990m	@ify1990m	240.558	240.8	/
words@ify1990m	@ify1990m	240.8	241.042	чуть-чуть
words@ify1990m	@ify1990m	241.042	241.284	аааэ
words@ify1990m	@ify1990m	241.284	241.526	/
words@ify1990m	@ify1990m	241.526	241.768	/
words@ify1990m	@ify1990m	241.768	242.01	мне
words@ify1990m	@ify1990m	242.01	242.252	нравится
words@ify1990m	@ify1990m	242.252	242.494	что
words@ify1990m	@ify1990m	242.494	242.736	всех
words@ify1990m	@ify1990m	242.736	242.978	моих
words@ify1990m	@ify1990m	242.978	243.22	персонажей
words@ify1990m	@ify1990m	243.22	243.462	/
words@ify1990m	@ify1990m	243.462	243.704	всегда
words@ify1990m	@ify1990m	243.704	243.946	/
words@ify1990m	@ify1990m	243.946	244.206	/
words@ify1990m	@ify1990m	244.646	244.795	а
words@ify1990m	@ify1990m	244.795	244.944	/
words@ify1990m	@ify1990m	244.944	245.093	/
words@ify1990m	@ify1990m	245.093	245.242	а
words@ify1990m	@ify1990m	245.242	245.391	не
words@ify1990m	@ify1990m	245.391	245.54	мой
words@ify1990m	@ify1990m	245.54	245.689	?
words@ify1990m	@ify1990m	245.689	245.838	/
words@ify1990m	@ify1990m	245.838	245.987	а
words@ify1990m	@ify1990m	245.987	246.136	кого
words@ify1990m	@ify1990m	246.136	246.285	?
words@ify1990m	@ify1990m	246.285	246.434	/
words@ify1990m	@ify1990m	246.434	246.586	/
words@ify1990m	@ify1990m	248.269	248.489	ну
words@ify1990m	@ify1990m	248.489	248.709	да
words@ify1990m	@ify1990m	248.709	248.929	да
words@ify1990m	@ify1990m	248.929	249.149	да
words@ify1990m	@ify1990m	249.149	249.369	/
words@ify1990m	@ify1990m	249.369	249.589	типа
words@ify1990m	@ify1990m	249.589	249.809	он
words@ify1990m	@ify1990m	249.809	250.029	хороший
words@ify1990m	@ify1990m	250.029	250.249	#одновременно#
words@ify1990m	@ify1990m	250.249	250.469	/
words@ify1990m	@ify1990m	250.469	250.689	/
words@ify1990m	@ify1990m	250.689	250.909	да
words@ify1990m	@ify1990m	250.909	251.129	/
words@ify1990m	@ify1990m	251.129	251.349	/
words@ify1990m	@ify1990m	252.819	253.019	да
words@ify1990m	@ify1990m	253.019	253.219	/
words@ify1990m	@ify1990m	253.219	253.419	/
words@ify1990m	@ify1990m	255.879	256.072	ну
words@ify1990m	@ify1990m	256.072	256.265	у
words@ify1990m	@ify1990m	256.265	256.458	меня
words@ify1990m	@ify1990m	256.458	256.651	/
words@ify1990m	@ify1990m	256.651	256.844	как
words@ify1990m	@ify1990m	256.844	257.037	бы
words@ify1990m	@ify1990m	257.037	257.23	да
words@ify1990m	@ify1990m	257.23	257.423	/
words@ify1990m	@ify1990m	257.423	257.616	персонаж
words@ify1990m	@ify1990m	257.616	257.809	такой
words@ify1990m	@ify1990m	257.809	258.002	/
words@ify1990m	@ify1990m	258.002	258.195	я
words@ify1990m	@ify1990m	258.195	258.388	с
words@ify1990m	@ify1990m	258.388	258.581	вами
words@ify1990m	@ify1990m	258.581	258.774	/
words@ify1990m	@ify1990m	258.774	258.967	вот
words@ify1990m	@ify1990m	258.967	259.16	/
words@ify1990m	@ify1990m	259.16	259.353	покаа
words@ify1990m	@ify1990m	259.353	259.546	/
words@ify1990m	@ify1990m	259.546	259.739	всё
words@ify1990m	@ify1990m	259.739	259.932	это
words@ify1990m	@ify1990m	259.932	260.125	как
words@ify1990m	@ify1990m	260.125	260.318	бы
words@ify1990m	@ify1990m	260.318	260.511	вот
words@ify1990m	@ify1990m	260.511	260.704	/
words@ify1990m	@ify1990m	260.704	260.909	/
words@ify1990m	@ify1990m	261.324	261.549	горячо
words@ify1990m	@ify1990m	261.549	261.774	/
words@ify1990m	@ify1990m	261.774	261.999	/
words@ify1990m	@ify1990m	261.999	262.224	когда
words@ify1990m	@ify1990m	262.224	262.449	это
words@ify1990m	@ify1990m	262.449	262.674	станет
words@ify1990m	@ify1990m	262.674	262.899	холодно
words@ify1990m	@ify1990m	262.899	263.124	я
words@ify1990m	@ify1990m	263.124	263.349	уйду
words@ify1990m	@ify1990m	263.349	263.574	/
words@ify1990m	@ify1990m	263.574	263.799	потому
words@ify1990m	@ify1990m	263.799	264.024	что
words@ify1990m	@ify1990m	264.024	264.249	я
words@ify1990m	@ify1990m	264.249	264.474	вижу
words@ify1990m	@ify1990m	264.474	264.699	/
words@ify1990m	@ify1990m	264.699	264.924	что
words@ify1990m	@ify1990m	264.924	265.149	это
words@ify1990m	@ify1990m	265.149	265.374	никуда
words@ify1990m	@ify1990m	265.374	265.599	не
words@ify1990m	@ify1990m	265.599	265.824	выльется
words@ify1990m	@ify1990m	265.824	266.049	/
words@ify1990m	@ify1990m	266.049	266.274	то
words@ify1990m	@ify1990m	266.274	266.499	есть
words@ify1990m	@ify1990m	266.499	266.724	условно
words@ify1990m	@ify1990m	266.724	266.949	говоря
words@ify1990m	@ify1990m	266.949	267.174	я
words@ify1990m	@ify1990m	267.174	267.399	пока
words@ify1990m	@ify1990m	267.399	267.624	с
words@ify1990m	@ify1990m	267.624	267.849	вами
words@ify1990m	@ify1990m	267.849	268.074	/
words@ify1990m	@ify1990m	268.074	268.299	вижу
words@ify1990m	@ify1990m	268.299	268.524	что
words@ify1990m	@ify1990m	268.524	268.749	это
words@ify1990m	@ify1990m	268.749	268.974	развивается
words@ify1990m	@ify1990m	268.974	269.199	/
words@ify1990m	@ify1990m	269.199	269.424	когда
words@ify1990m	@ify1990m	269.424	269.649	/
words@ify1990m	@ify1990m	269.649	269.874	/
words@ify1990m	@ify1990m	270.094	270.314	то
words@ify1990m	@ify1990m	270.314	270.534	есть
words@ify1990m	@ify1990m	270.534	270.754	это
words@ify1990m	@ify1990m	270.754	270.974	знаете
words@ify1990m	@ify1990m	270.974	271.194	как
words@ify1990m	@ify1990m	271.194	271.414	/
words@ify1990m	@ify1990m	271.414	271.634	/
words@ify1990m	@ify1990m	271.634	271.854	а
words@ify1990m	@ify1990m	271.854	272.074	/
words@ify1990m	@ify1990m	272.074	272.294	щас
words@ify1990m	@ify1990m	272.294	272.514	мы
words@ify1990m	@ify1990m	272.514	272.734	один
words@ify1990m	@ify1990m	272.734	272.954	ноль
words@ify1990m	@ify1990m	272.954	273.174	ведем
words@ify1990m	@ify1990m	273.174	273.394	/
words@ify1990m	@ify1990m	273.394	273.614	/
words@ify1990m	@ify1990m	273.614	273.834	когда
words@ify1990m	@ify1990m	273.834	274.054	будет
words@ify1990m	@ify1990m	274.054	274.274	один
words@ify1990m	@ify1990m	274.274	274.494	один
words@ify1990m	@ify1990m	274.494	274.714	я
words@ify1990m	@ify1990m	274.714	274.934	сольюсь
words@ify1990m	@ify1990m	274.934	275.154	/
words@ify1990m	@ify1990m	275.154	275.374	потому
words@ify1990m	@ify1990m	275.374	275.594	что
words@ify1990m	@ify1990m	275.594	275.814	я
words@ify1990m	@ify1990m	275.814	276.034	боюсь
words@ify1990m	@ify1990m	276.034	276.254	что
words@ify1990m	@ify1990m	276.254	276.474	мы
words@ify1990m	@ify1990m	276.474	276.694	проиграем
words@ify1990m	@ify1990m	276.694	276.914	/
words@ify1990m	@ify1990m	276.914	277.154	/
words@ify1990m	@ify1990m	277.354	277.559	то
words@ify1990m	@ify1990m	277.559	277.764	есть
words@ify1990m	@ify1990m	277.764	277.969	я
words@ify1990m	@ify1990m	277.969	278.174	лучше
words@ify1990m	@ify1990m	278.174	278.379	/
words@ify1990m	@ify1990m	278.379	278.584	как
words@ify1990m	@ify1990m	278.584	278.789	бы
words@ify1990m	@ify1990m	278.789	278.994	/
words@ify1990m	@ify1990m	278.994	279.199	не
words@ify1990m	@ify1990m	279.199	279.404	хочу
words@ify1990m	@ify1990m	279.404	279.609	/
words@ify1990m	@ify1990m	279.609	279.814	проигрывать
words@ify1990m	@ify1990m	279.814	280.019	/
words@ify1990m	@ify1990m	280.019	280.224	/
words@ify1990m	@ify1990m	280.224	280.429	но
words@ify1990m	@ify1990m	280.429	280.634	уже
words@ify1990m	@ify1990m	280.634	280.839	я
words@ify1990m	@ify1990m	280.839	281.044	чувствую
words@ify1990m	@ify1990m	281.044	281.249	что
words@ify1990m	@ify1990m	281.249	281.454	ничья
words@ify1990m	@ify1990m	281.454	281.659	/
words@ify1990m	@ify1990m	281.659	281.864	/
words@ify1990m	@ify1990m	281.864	282.069	ээ
words@ify1990m	@ify1990m	282.069	282.274	/
words@ify1990m	@ify1990m	282.274	282.479	и
words@ify1990m	@ify1990m	282.479	282.684	как
words@ify1990m	@ify1990m	282.684	282.889	бы
words@ify1990m	@ify1990m	282.889	283.094	лучше
words@ify1990m	@ify1990m	283.094	283.299	слиться
words@ify1990m	@ify1990m	283.299	283.504	/
words@ify1990m	@ify1990m	283.504	283.709	/
words@ify1990m	@ify1990m	283.709	283.914	ии
words@ify1990m	@ify1990m	283.914	284.119	/
words@ify1990m	@ify1990m	284.119	284.324	и
words@ify1990m	@ify1990m	284.324	284.529	нне
words@ify1990m	@ify1990m	284.529	284.734	быть
words@ify1990m	@ify1990m	284.734	284.939	частью
words@ify1990m	@ify1990m	284.939	285.144	поражения
words@ify1990m	@ify1990m	285.144	285.349	/
words@ify1990m	@ify1990m	285.349	285.554	/
words@ify1990m	@ify1990m	290.134	290.312	ну
words@ify1990m	@ify1990m	290.312	290.49	даа
words@ify1990m	@ify1990m	290.49	290.668	/
words@ify1990m	@ify1990m	290.668	290.846	/
words@ify1990m	@ify1990m	290.846	291.024	да
words@ify1990m	@ify1990m	291.024	291.202	да
words@ify1990m	@ify1990m	291.202	291.38	да
words@ify1990m	@ify1990m	291.38	291.558	/
words@ify1990m	@ify1990m	291.558	291.736	он
words@ify1990m	@ify1990m	291.736	291.914	такой
words@ify1990m	@ify1990m	291.914	292.092	самый
words@ify1990m	@ify1990m	292.092	292.27	/
words@ify1990m	@ify1990m	292.27	292.454	/
words@ify1990m	@ify1990m	305.154	306.994	#смеется#
words@ify1990m	@ify1990m	307.154	307.374	слушайте
words@ify1990m	@ify1990m	307.374	307.594	/
words@ify1990m	@ify1990m	307.594	307.814	ну
words@ify1990m	@ify1990m	307.814	308.034	этоо
words@ify1990m	@ify1990m	308.034	308.254	/
words@ify1990m	@ify1990m	308.254	308.474	/
words@ify1990m	@ify1990m	308.474	308.694	это
words@ify1990m	@ify1990m	308.694	308.914	т
words@ify1990m	@ify1990m	308.914	309.134	варьируется
words@ify1990m	@ify1990m	309.134	309.354	тоже
words@ify1990m	@ify1990m	309.354	309.574	/
words@ify1990m	@ify1990m	309.574	309.794	как
words@ify1990m	@ify1990m	309.794	310.014	бы
words@ify1990m	@ify1990m	310.014	310.234	/
words@ify1990m	@ify1990m	310.234	310.454	то
words@ify1990m	@ify1990m	310.454	310.674	есть
words@ify1990m	@ify1990m	310.674	310.894	это
words@ify1990m	@ify1990m	310.894	311.114	не
words@ify1990m	@ify1990m	311.114	311.334	/
words@ify1990m	@ify1990m	311.334	311.554	/
words@ify1990m	@ify1990m	312.064	312.298	нне
words@ify1990m	@ify1990m	312.298	312.532	могу
words@ify1990m	@ify1990m	312.532	312.766	за
words@ify1990m	@ify1990m	312.766	313.0	интеллигенцию
words@ify1990m	@ify1990m	313.0	313.234	говорить
words@ify1990m	@ify1990m	313.234	313.468	/
words@ify1990m	@ify1990m	313.468	313.702	Даш
words@ify1990m	@ify1990m	313.702	313.936	здесь
words@ify1990m	@ify1990m	313.936	314.17	/
words@ify1990m	@ify1990m	314.17	314.404	/
words@ify1990m	@ify1990m	314.404	314.638	/
words@ify1990m	@ify1990m	314.638	314.874	/
words@ify1990m	@ify1990m	315.659	315.888	даа
words@ify1990m	@ify1990m	315.888	316.117	да
words@ify1990m	@ify1990m	316.117	316.346	да
words@ify1990m	@ify1990m	316.346	316.575	/
words@ify1990m	@ify1990m	316.575	316.804	я
words@ify1990m	@ify1990m	316.804	317.033	не
words@ify1990m	@ify1990m	317.033	317.262	могу
words@ify1990m	@ify1990m	317.262	317.491	за
words@ify1990m	@ify1990m	317.491	317.72	интеллигенцию
words@ify1990m	@ify1990m	317.72	317.949	/
words@ify1990m	@ify1990m	317.949	318.178	/
words@ify1990m	@ify1990m	318.178	318.407	щас
words@ify1990m	@ify1990m	318.407	318.636	брать
words@ify1990m	@ify1990m	318.636	318.865	это
words@ify1990m	@ify1990m	318.865	319.094	/
words@ify1990m	@ify1990m	319.094	319.323	/
words@ify1990m	@ify1990m	319.323	319.552	право
words@ify1990m	@ify1990m	319.552	319.781	и
words@ify1990m	@ify1990m	319.781	320.01	/
words@ify1990m	@ify1990m	320.01	320.239	за
words@ify1990m	@ify1990m	320.239	320.468	всех
words@ify1990m	@ify1990m	320.468	320.697	говорить
words@ify1990m	@ify1990m	320.697	320.926	/
words@ify1990m	@ify1990m	320.926	321.155	что
words@ify1990m	@ify1990m	321.155	321.384	они
words@ify1990m	@ify1990m	321.384	321.613	/
words@ify1990m	@ify1990m	321.613	321.849	/
words@ify1990m	@ify1990m	322.014	322.286	это
words@ify1990m	@ify1990m	322.286	322.558	/
words@ify1990m	@ify1990m	322.558	322.83	опять
words@ify1990m	@ify1990m	322.83	323.102	же
words@ify1990m	@ify1990m	323.102	323.374	видите
words@ify1990m	@ify1990m	323.374	323.646	/
words@ify1990m	@ify1990m	323.646	323.918	/
words@ify1990m	@ify1990m	323.918	324.19	а
words@ify1990m	@ify1990m	324.19	324.462	/
words@ify1990m	@ify1990m	324.462	324.734	человек
words@ify1990m	@ify1990m	324.734	325.006	прекрасен
words@ify1990m	@ify1990m	325.006	325.278	аа
words@ify1990m	@ify1990m	325.278	325.55	/
words@ify1990m	@ify1990m	325.55	325.824	/
words@ify1990m	@ify1990m	325.969	326.217	он
words@ify1990m	@ify1990m	326.217	326.465	в
words@ify1990m	@ify1990m	326.465	326.713	общем
words@ify1990m	@ify1990m	326.713	326.961	/
words@ify1990m	@ify1990m	326.961	327.209	/
words@ify1990m	@ify1990m	327.209	327.457	в
words@ify1990m	@ify1990m	327.457	327.705	своих
words@ify1990m	@ify1990m	327.705	327.953	проявлениях
words@ify1990m	@ify1990m	327.953	328.201	/
words@ify1990m	@ify1990m	328.201	328.449	широкий
words@ify1990m	@ify1990m	328.449	328.697	/
words@ify1990m	@ify1990m	328.697	328.949	/
words@ify1990m	@ify1990m	329.129	329.355	да
words@ify1990m	@ify1990m	329.355	329.581	?
words@ify1990m	@ify1990m	329.581	329.807	/
words@ify1990m	@ify1990m	329.807	330.033	то
words@ify1990m	@ify1990m	330.033	330.259	есть
words@ify1990m	@ify1990m	330.259	330.485	он
words@ify1990m	@ify1990m	330.485	330.711	/
words@ify1990m	@ify1990m	330.711	330.937	/
words@ify1990m	@ify1990m	330.937	331.163	вроде
words@ify1990m	@ify1990m	331.163	331.389	/
words@ify1990m	@ify1990m	331.389	331.615	и
words@ify1990m	@ify1990m	331.615	331.841	/
words@ify1990m	@ify1990m	331.841	332.067	/
words@ify1990m	@ify1990m	332.067	332.293	заступиться
words@ify1990m	@ify1990m	332.293	332.519	может
words@ify1990m	@ify1990m	332.519	332.745	/
